doc_document_id,doc_article_url,doc_title,doc_published_at,doc_published_date,doc_user_added,doc_user_analysis,doc_dexter_url,doc_country,doc_item_num,doc_medium,doc_medium_type,doc_medium_group,doc_parent_org,doc_topic,doc_topic_group,doc_origin,doc_origin_group,doc_author_name,doc_author_type,doc_analysis_nature,doc_flagged,doc_flag_notes,source_source_type,source_source_name,source_gender,source_race,source_source_age,source_affiliation,source_affiliation_code,source_affiliation_group,source_affiliation_group_code,source_function,source_role,source_quoted,source_photographed,source_document_source_id
63238,http://www.iol.co.za/eleven-die-on-sa-roads-1.1798329,Festive season death toll at 25 - KwaZulu-Natal,42006.27352,2015/01/02,,,https://mma-dexter.code4sa.org/articles/63238,South Africa,,IOL,online,IOL,IOL,,,,,Unknown,Unknown,anchor,,,person,Dipuo Peters,Female,Black,,Department of Transport,1.34,National Government,1,,,quoted,,87217
63250,http://www.sabc.co.za/news/a/984a618046abaf428b8afb38250c0ce1/Zuma-brings-xmas-joy-to-elderly-20142312,Zuma brings xmas joy to elderly,41996.78611,2014/12/23,,,https://mma-dexter.code4sa.org/articles/63250,South Africa,,SABC News,online,SABC News,SABC,,,,,Cyril Mnguni,Journalist,anchor,,,person,Jacob Zuma,Male,Black,,Presidency,1.1,National Government,1,,,quoted,,87225
63252,http://www.enca.com/south-africa/release-nsc-results-class-2014-schedule,The release of NSC results for 2014 Matrics on schedule,41999.60032,2014/12/26,,,https://mma-dexter.code4sa.org/articles/63252,South Africa,,eNCA Online,online,eNCA Online,eNCA,,,,,Unknown,Unknown,anchor,,,person,Elijah Mhlanga,Male,Black,,Department of Basic Education,1.7,National Government,1,,,quoted,,87226
63259,http://citizen.co.za/299729/ancs-yolanda-botha-passed-away/,ANC's Yolanda Botha has passed away,42006.9099,2015/01/02,,,https://mma-dexter.code4sa.org/articles/63259,South Africa,,The Citizen,print - daily,The Citizen,The Citizen,,,,,Unknown,Unknown,anchor,,,person,Bathabile Dlamini,Female,Black,,Department of Social Development,1.29,National Government,1,,,quoted,,87230
63268,http://www.iol.co.za/news/politics/presidency-slams-opinion-piece-about-zuma-1.1800191,Presidency slams opinion piece about Zuma,42003.77708,2014/12/30,,,https://mma-dexter.code4sa.org/articles/63268,South Africa,,IOL,online,IOL,IOL,,,,,Unknown,Unknown,anchor,,,person,Jacob Zuma,Male,Black,,Presidency,1.1,National Government,1,,,quoted,,87236
63290,http://www.citypress.co.za/politics/us-court-dismisses-immigration-lawsuit-obama,US court dismisses immigration lawsuit against Obama,41997.45972,2014/12/24,,,https://mma-dexter.code4sa.org/articles/63290,South Africa,,City Press,print - weekly,City Press,City Press,,,,,Unknown,Unknown,anchor,,,person,Barack Obama,Male,Black,,"Ministry of Tourism, Environment and Natural Resources",1.21,National Government,1,,,quoted,,87254
62813,http://www.iol.co.za/news/south-africa/gauteng/cliff-mbalula-in-verwoerdian-spat-1.1774915,"Cliff, Mbalula in Verwoerdian spat - Gauteng",42006.60132,2015/01/02,,,https://mma-dexter.code4sa.org/articles/62813,South Africa,,IOL,online,IOL,IOL,,,,,Unknown,Unknown,anchor,,,person,Senzo Meyiwa,Male,Black,,"Sports - sports bodies/officials, athlete, golfers, coaches, soccer players",11.23,Professionals,11,,,quoted,,86906
62814,http://citizen.co.za/301152/8-month-old-dog-killed-by-python-in-kzn/,8-month-old dog killed by python in KZN,42006,2015/01/02,,,https://mma-dexter.code4sa.org/articles/62814,South Africa,,The Citizen,print - daily,The Citizen,The Citizen,,,,,Unknown,Unknown,anchor,,,person,Garrith Jamieson,Male,White,,"Emergency services - ambulance, firefighter",11.7,Professionals,11,,,quoted,,86907
62815,http://www.sabc.co.za/news/a/b5d72680465bdd1d8cd3efb79b71f6cd/SABC-makes-strategic-appointments-20142711,SABC makes strategic appointments,42006.60145,2015/01/02,,,https://mma-dexter.code4sa.org/articles/62815,South Africa,,SABC News,online,SABC News,SABC,,,,,Unknown,Unknown,anchor,,,person,Hlaudi Motsoeneng,Male,Black,,"Media - editor, jourmalist, dj, presenter, critic, public relations",11.13,Professionals,11,,,quoted,,86908
62823,http://www.news24.com/SouthAfrica/News/Baby-killed-as-car-ploughs-into-pedestrians-20141230,Baby killed as car ploughs into pedestrians,42003.52569,2014/12/30,,,https://mma-dexter.code4sa.org/articles/62823,South Africa,,News24,online,News24,News24,,,,,Sapa,Agency,anchor,,,person,Robert McKenzie,Male,,,"Emergency services - ambulance, firefighter",11.7,Professionals,11,,,quoted,,86914
62849,http://www.news24.com/SouthAfrica/News/8-dead-in-KZN-accidents-20141220,8 dead in KZN accidents,41993.67708,2014/12/20,,,https://mma-dexter.code4sa.org/articles/62849,South Africa,,News24,online,News24,News24,,,,,Sapa,Agency,anchor,,,person,Robert McKenzie,Male,,,"Emergency services - ambulance, firefighter",11.7,Professionals,11,,,quoted,,86934
62863,http://www.citypress.co.za/politics/du-preez-personal-attack-zuma-racist,Du Preez personal attack on Zuma racist,42004.33356,2014/12/31,,,https://mma-dexter.code4sa.org/articles/62863,South Africa,,City Press,print - weekly,City Press,City Press,,,,,Unknown,Unknown,anchor,,,person,Max Du Preez,,,,"Media - editor, jourmalist, dj, presenter, critic, public relations",11.13,Professionals,11,,,quoted,,86938
62885,http://www.sabc.co.za/news/a/26c14a8046c6b5658c36ffc458cb8b54/More-than-100-people-assaulted-in-Joburg-on-New-Year's-eve-20150101,More than 100 people assaulted in Joburg on New Year's eve,42005.60417,2015/01/01,,,https://mma-dexter.code4sa.org/articles/62885,South Africa,,SABC News,online,SABC News,SABC,,,,,Jacques Steenkamp,Journalist,anchor,,,person,Robert Mulaudzi,Male,Black,,"Emergency services - ambulance, firefighter",11.7,Professionals,11,,,quoted,,86947
62897,http://www.sabc.co.za/news/a/9221ea8046c8ccada352a36d5a9c835f/KZN-Impi-biker-to-be-laid-to-rest-this-weekend,KZN Impi biker to be laid to rest this weekend,42006.29097,2015/01/02,,,https://mma-dexter.code4sa.org/articles/62897,South Africa,,SABC News,online,SABC News,SABC,,,,,SABC,Journalist,anchor,,,person,Russel Meiring,Male,White,,"Emergency services - ambulance, firefighter",11.7,Professionals,11,,,quoted,,86959
62900,http://www.sabc.co.za/news/a/6eb5be0046a8b580bc2dfd20c94a451f/26-die-on-SA-roads-since-Sunday-20142212,26 die on SA roads since Sunday,42006.73735,2015/01/02,,,https://mma-dexter.code4sa.org/articles/62900,South Africa,,SABC News,online,SABC News,SABC,,,,,Unknown,Unknown,anchor,,,person,Werner Vermaak,Male,White,,"Emergency services - ambulance, firefighter",11.7,Professionals,11,,,quoted,,86962
62900,http://www.sabc.co.za/news/a/6eb5be0046a8b580bc2dfd20c94a451f/26-die-on-SA-roads-since-Sunday-20142212,26 die on SA roads since Sunday,42006.73735,2015/01/02,,,https://mma-dexter.code4sa.org/articles/62900,South Africa,,SABC News,online,SABC News,SABC,,,,,Unknown,Unknown,anchor,,,person,Robert McKenzie,Male,,,"Emergency services - ambulance, firefighter",11.7,Professionals,11,,,quoted,,86963
62909,http://www.enca.com/south-africa/cases-assault-dominate-nye-emergency-calls-joburg,Cases of assault dominate NYE emergency calls in Joburg,42005.37027,2015/01/01,,,https://mma-dexter.code4sa.org/articles/62909,South Africa,,eNCA Online,online,eNCA Online,eNCA,,,,,Unknown,Unknown,anchor,,,person,Robert Mulaudzi,Male,Black,,"Emergency services - ambulance, firefighter",11.7,Professionals,11,,,quoted,,86970
62921,http://www.citypress.co.za/news/fight-modern-slavery-pope-francis,Fight modern slavery Pope Francis,42005.63194,2015/01/01,,,https://mma-dexter.code4sa.org/articles/62921,South Africa,,City Press,print - weekly,City Press,City Press,,,,,lloons and banners with peace slogans. - Reuters,Journalist,anchor,,,person,Francis,Female,,,"Religion - priest, traditionalist, all faiths",11.18,Professionals,11,,,quoted,,86977
62931,http://www.sabc.co.za/news/a/0852ad8046c64fcd89dffbc458cb8b54/Twelve-shacks-destroyed-in-Joburg-fire-20150101,Twelve shacks destroyed in Joburg fire,42005.46111,2015/01/01,,,https://mma-dexter.code4sa.org/articles/62931,South Africa,,SABC News,online,SABC News,SABC,,,,,SABC,Journalist,anchor,,,person,Theo Layne,Male,,,"Emergency services - ambulance, firefighter",11.7,Professionals,11,,,quoted,,86986
62931,http://www.sabc.co.za/news/a/0852ad8046c64fcd89dffbc458cb8b54/Twelve-shacks-destroyed-in-Joburg-fire-20150101,Twelve shacks destroyed in Joburg fire,42005.46111,2015/01/01,,,https://mma-dexter.code4sa.org/articles/62931,South Africa,,SABC News,online,SABC News,SABC,,,,,SABC,Journalist,anchor,,,person,Robert Mulaudzi,Male,Black,,"Emergency services - ambulance, firefighter",11.7,Professionals,11,,,quoted,,86987
62934,http://www.news24.com/SouthAfrica/News/12-shacks-destroyed-in-Joburg-fire-20150101,12 shacks destroyed in Joburg fire,42005.52986,2015/01/01,,,https://mma-dexter.code4sa.org/articles/62934,South Africa,,News24,online,News24,News24,,,,,Sapa,Agency,anchor,,,person,Robert Mulaudzi,Male,Black,,"Emergency services - ambulance, firefighter",11.7,Professionals,11,,,quoted,,86989
62939,http://www.enca.com/south-africa/shack-fires-kill-two,Informal settlement fires kill three,41998.57127,2014/12/25,,,https://mma-dexter.code4sa.org/articles/62939,South Africa,,eNCA Online,online,eNCA Online,eNCA,,,,,Unknown,Unknown,anchor,,,person,Robert Mulaudzi,Male,Black,,"Emergency services - ambulance, firefighter",11.7,Professionals,11,,,quoted,,86990
62950,http://mg.co.za/article/2014-12-29-sa-ghana-undecided-on-final-squad-for-afcon,"SA, Ghana undecided on final squad for Afcon",42002.44167,2014/12/29,,,https://mma-dexter.code4sa.org/articles/62950,South Africa,,M&G,print - weekly,M&G,M&G,,,,,Sapa,Agency,anchor,,,person,Senzo Meyiwa,Male,Black,,"Sports - sports bodies/officials, athlete, golfers, coaches, soccer players",11.23,Professionals,11,,,quoted,,87000
62951,http://www.iol.co.za/news/crime-courts/man-jumps-to-death-from-fifth-floor-1.1798457,Man jumps to death from fifth floor,41996.40347,2014/12/23,,,https://mma-dexter.code4sa.org/articles/62951,South Africa,,IOL,online,IOL,IOL,,,,,A man died after jumping from the fifth floor of Sanders Mansion in Yeoville. Photo Matthews Baloyi,Journalist,anchor,,,person,Robert Mulaudzi,Male,Black,,"Emergency services - ambulance, firefighter",11.7,Professionals,11,,,quoted,,87002
62955,http://www.iol.co.za/news/crime-courts/sa-mother-sentenced-for-disabled-kids-deaths-1.1782283,SA mother sentenced for disabled kids deaths - Crime & Courts,42006.9085,2015/01/02,,,https://mma-dexter.code4sa.org/articles/62955,South Africa,,IOL,online,IOL,IOL,,,,,Unknown,Unknown,anchor,,,person,Tania Clarence,Female,White,,"Criminal - convicted criminal, suspected criminal",11.5,Professionals,11,,,quoted,,87005
62966,http://www.enca.com/south-africa/archbishop-makgoba-calls-new-struggle-against-inequality,Archbishop Makgoba calls for new struggle against inequality,41998.58231,2014/12/25,,,https://mma-dexter.code4sa.org/articles/62966,South Africa,,eNCA Online,online,eNCA Online,eNCA,,,,,Unknown,Unknown,anchor,,,person,Archbishop Thabo Makgoba,Male,Black,,"Religion - priest, traditionalist, all faiths",11.18,Professionals,11,,,quoted,,87013
63000,http://citizen.co.za/299200/elderly-woman-killed-mpumalanga-crash/,Elderly woman killed in Mpumalanga crash,42003,2014/12/30,,,https://mma-dexter.code4sa.org/articles/63000,South Africa,,The Citizen,print - daily,The Citizen,The Citizen,,,,,Unknown,Unknown,anchor,,,person,Russel Meiring,Male,White,,"Emergency services - ambulance, firefighter",11.7,Professionals,11,,,quoted,,87032
63001,http://www.iol.co.za/news/south-africa/gauteng/man-dies-after-jumping-from-building-1.1798055,Man dies after jumping from building,41995.42083,2014/12/22,,,https://mma-dexter.code4sa.org/articles/63001,South Africa,,IOL,online,IOL,IOL,,,,,Sapa,Agency,anchor,,,person,Robert Mulaudzi,Male,Black,,"Emergency services - ambulance, firefighter",11.7,Professionals,11,,,quoted,,87033
63023,http://www.news24.com/SouthAfrica/News/Motorcyclist-killed-in-Stellenbosch-crash-20141220,Motorcyclist killed in Stellenbosch crash,41993.91736,2014/12/20,,,https://mma-dexter.code4sa.org/articles/63023,South Africa,,News24,online,News24,News24,,,,,Sapa,Agency,anchor,,,person,Werner Vermaak,Male,White,,"Emergency services - ambulance, firefighter",11.7,Professionals,11,,,quoted,,87047
63026,http://www.iol.co.za/man-drowns-in-kwazulu-natal-1.1799310,Man drowns in KwaZulu-Natal,42000.77014,2014/12/27,,,https://mma-dexter.code4sa.org/articles/63026,South Africa,,IOL,online,IOL,IOL,,,,,Sapa,Agency,anchor,,,person,Robert McKenzie,Male,,,"Emergency services - ambulance, firefighter",11.7,Professionals,11,,,quoted,,87048
63062,http://www.sabc.co.za/news/a/bbc7f28046ba138482c2e26b5ddd2f56/Police-probe-Westonaria-crash,Police probe Westonaria crash,42001.50069,2014/12/28,,,https://mma-dexter.code4sa.org/articles/63062,South Africa,,SABC News,online,SABC News,SABC,,,,,SABC,Journalist,anchor,,,person,Russel Meiring,Male,White,,"Emergency services - ambulance, firefighter",11.7,Professionals,11,,,quoted,,87068
63069,http://www.enca.com/south-africa/one-killed-and-two-injured-truck-overturns-near-durban,One killed and two injured as truck overturns near Durban,42003.38098,2014/12/30,,,https://mma-dexter.code4sa.org/articles/63069,South Africa,,eNCA Online,online,eNCA Online,eNCA,,,,,Unknown,Unknown,anchor,,,person,Chris Botha,Male,White,,"Emergency services - ambulance, firefighter",11.7,Professionals,11,,,quoted,,87075
63074,http://www.iol.co.za/jaws-of-life-used-to-free-crash-victims-1.1797383,Jaws of life used to free crash victims,41992.45903,2014/12/19,,,https://mma-dexter.code4sa.org/articles/63074,South Africa,,IOL,online,IOL,IOL,,,,,Staff Writer,Journalist,anchor,,,person,Russel Meiring,Male,White,,"Emergency services - ambulance, firefighter",11.7,Professionals,11,,,quoted,,87080
63076,http://www.enca.com/south-africa/trio-hospitalised-following-substance-overdose-randburg-mall,Trio hospitalised following substance overdose at Randburg mall,41991.74905,2014/12/18,,,https://mma-dexter.code4sa.org/articles/63076,South Africa,,eNCA Online,online,eNCA Online,eNCA,,,,,Unknown,Unknown,anchor,,,person,Werner Vermaak,Male,White,,"Emergency services - ambulance, firefighter",11.7,Professionals,11,,,quoted,,87082
63079,"http://www.sabc.co.za/news/a/e639528046b0d0d4943cfd1065778112/-Cape,-Joburg-shack-fires-wreak-havoc","Cape, Joburg shack fires wreak havoc",41998.5,2014/12/25,,,https://mma-dexter.code4sa.org/articles/63079,South Africa,,SABC News,online,SABC News,SABC,,,,,SABC,Journalist,anchor,,,person,Robert Mulaudzi,Male,Black,,"Emergency services - ambulance, firefighter",11.7,Professionals,11,,,quoted,,87085
63093,http://www.iol.co.za/flood-warning-issued-in-gauteng-1.1799734,Flood warning issued in Gauteng,42002.57986,2014/12/29,,,https://mma-dexter.code4sa.org/articles/63093,South Africa,,IOL,online,IOL,IOL,,,,,ANNA COX,Journalist,anchor,,,person,Robert Mulaudzi,Male,Black,,"Emergency services - ambulance, firefighter",11.7,Professionals,11,,,quoted,,87098
63115,http://www.news24.com/SouthAfrica/News/AbaThembu-call-for-Mandela-meeting-20141230,AbaThembu call for Mandela meeting,42003.57153,2014/12/30,,,https://mma-dexter.code4sa.org/articles/63115,South Africa,,News24,online,News24,News24,,,,,Sapa,Agency,anchor,,,person,Daludumo Mtirara,Male,,,"Royalty - king, queen, prince",11.19,Professionals,11,,,quoted,,87113
63117,http://citizen.co.za/299444/ten-injured-wcape-accident/,Ten injured in WCape accident,42003.65008,2014/12/30,,,https://mma-dexter.code4sa.org/articles/63117,South Africa,,The Citizen,print - daily,The Citizen,The Citizen,,,,,Unknown,Unknown,anchor,,,person,Russel Meiring,Male,White,,"Emergency services - ambulance, firefighter",11.7,Professionals,11,,,quoted,,87116
63120,http://www.iol.co.za/mashaba-s-selection-dilemma-1.1799437,Mashaba s selection dilemma,42001.74028,2014/12/28,,,https://mma-dexter.code4sa.org/articles/63120,South Africa,,IOL,online,IOL,IOL,,,,,Sapa,Agency,anchor,,,person,Shakes Mashaba,Male,Black,,"Sports - sports bodies/officials, athlete, golfers, coaches, soccer players",11.23,Professionals,11,,,quoted,,87118
63126,http://www.iol.co.za/ronaldo-looking-to-improve-on-2014-1.1799262,Ronaldo looking to improve on 2014,42000.52222,2014/12/27,,,https://mma-dexter.code4sa.org/articles/63126,South Africa,,IOL,online,IOL,IOL,,,,,Reuters,Agency,anchor,,,person,Cristiano Ronaldo,Male,,,"Sports - sports bodies/officials, athlete, golfers, coaches, soccer players",11.23,Professionals,11,,,quoted,,87120
63152,http://www.sabc.co.za/news/a/efb54a8046b058169109f91065778112/Makgoba-preaches-against-inequalities-20142512,Makgoba preaches against inequalities,42003.80844,2014/12/30,,,https://mma-dexter.code4sa.org/articles/63152,South Africa,,SABC News,online,SABC News,SABC,,,,,Unknown,Unknown,anchor,,,person,Archbishop Thabo Makgoba,Male,Black,,"Religion - priest, traditionalist, all faiths",11.18,Professionals,11,,,quoted,,87140
63155,http://www.citypress.co.za/business/state-hands-r10bn-arv-tenders,State hands out R10bn ARV tenders,41997.50625,2014/12/24,,,https://mma-dexter.code4sa.org/articles/63155,South Africa,,City Press,print - weekly,City Press,City Press,,,,,lion national respiratory tender in June. - Sapa,Journalist,anchor,,,person,Aaron Motsoaledi,Male,Black,,"Health - doctor, nurse, psychologist, lab technician",11.10,Professionals,11,,,quoted,,87141
63169,http://www.news24.com/SouthAfrica/News/5-die-after-car-overturns-in-Free-State-20141225,5 die after car overturns in Free State,41998.50694,2014/12/25,,,https://mma-dexter.code4sa.org/articles/63169,South Africa,,News24,online,News24,News24,,,,,Sapa,Agency,anchor,,,person,Santi Steinmann,Male,White,,"Emergency services - ambulance, firefighter",11.7,Professionals,11,,,quoted,,87148
63176,http://www.iol.co.za/gift-of-the-givers-grateful-for-busy-year-1.1798930,Gift of the Givers grateful for busy year,41997.42222,2014/12/24,,,https://mma-dexter.code4sa.org/articles/63176,South Africa,,IOL,online,IOL,IOL,,,,,Lisa Isaacs,Journalist,anchor,,,person,Imtiaz Sooliman,Male,,,"Health - doctor, nurse, psychologist, lab technician",11.10,Professionals,11,,,quoted,,87156
63179,http://www.iol.co.za/we-are-always-at-risk-say-doctors-1.1799384,"We are always at risk, say doctors",42001.51736,2014/12/28,,,https://mma-dexter.code4sa.org/articles/63179,South Africa,,IOL,online,IOL,IOL,,,,,Unknown,Unknown,anchor,,,person,Dr Indira Govender,Female,Indian,,"Health - doctor, nurse, psychologist, lab technician",11.10,Professionals,11,,,quoted,,87158
