doc_article_url,doc_title,doc_published_date,doc_medium,doc_author_name,source_source_name,source_gender,source_race,source_affiliation,source_affiliation_code,source_affiliation_group,source_affiliation_group_code
http://www.iol.co.za/capetimes/zuma-helps-fund-drive-for-zulu-bible-translation-1.1801195,Zuma helps fund drive for Zulu Bible translation,2015/01/05,Cape Times,Unknown,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://www.dailymaverick.co.za/article/2015-01-05-the-jacob-g-zuma-foundation-doing-good-until-jesus-comes-back,The Jacob G Zuma Foundation: Doing good until Jesus comes back,2015/01/05,Daily Maverick,Rebecca Davis,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://www.news24.com/Africa/News/African-leaders-mull-action-against-Hutu-rebels-in-DRC-20150104,African leaders mull action against Hutu rebels in DRC,2015/01/05,News24,Unknown,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://www.iol.co.za/zuma-drc-rebels-miss-disarmament-deadline-1.1801103,Zuma: DRC rebels miss deadline,2015/01/04,IOL,Sapa,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://www.iol.co.za/zuma-drc-rebels-miss-deadline-1.1801103,Zuma: DRC rebels miss deadline,2015/01/04,IOL,Sapa,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://www.iol.co.za/news/africa/zuma-drc-rebels-miss-disarmament-deadline-1.1801103,Zuma: DRC rebels miss deadline,2015/01/04,IOL,Sapa,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://www.news24.com/SouthAfrica/News/Nkandla-11-wont-plead-guilty-to-pending-charges-20150104,Nkandla 11 won t plead guilty to pending charges,2015/01/04,News24,News24,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://www.iol.co.za/wife-number-5-for-zuma-1.1798848,Wife number 5 for Zuma? - Politics,2015/01/02,IOL,Unknown,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://www.iol.co.za/parliament-not-anc-s-playground-zille-1.1781565,Parliament not ANC s playground,2015/01/02,IOL,Unknown,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://www.sabc.co.za/news/a/03d08e8046b160ef98d2f91065778112/AbaThembu-King-and-Zuma-bury-the-hatchet-20142512,AbaThembu King and Zuma bury the hatchet,2015/01/02,SABC News,Unknown,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://citizen.co.za/299987/6000-children-zumas-nkandla-party/,6000 children at Zuma s Nkandla party,2015/01/02,The Citizen,Unknown,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://www.dispatchlive.co.za/politics/dalindyebo-can-attend-anc-rally-da,Dalindyebo can attend ANC rally-DA,2014/12/31,Daily Dispatch,Asanda Nini,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://www.fin24.com/Economy/Zumas-words-of-wisdom-for-2015-20141231,Zuma's words of wisdom for 2015,2014/12/31,Fin24,Unknown,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://www.citypress.co.za/politics/du-preez-personal-attack-zuma-racist,Du Preez personal attack on Zuma racist,2014/12/31,City Press,Unknown,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://www.citypress.co.za/news/zuma-improvements-store-2015,Zuma: More improvements in store for 2015,2014/12/31,City Press,,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://citizen.co.za/300311/du-preezs-piece-zuma-racist-presidency/,Du Preez's piece on Zuma 'racist' presidency,2014/12/30,The Citizen,Sapa,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://www.enca.com/south-africa/zuma-hosts-6000-learners-annual-rdp-education-party,"Zuma hosts 6,000 learners for annual RDP education party",2014/12/30,eNCA Online,Unknown,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://www.iol.co.za/news/politics/presidency-slams-opinion-piece-about-zuma-1.1800191,Presidency slams opinion piece about Zuma,2014/12/30,IOL,Unknown,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://www.news24.com/SouthAfrica/News/Du-Preezs-piece-racist-presidency-20141230,Du Preez's piece racist - presidency,2014/12/30,News24,Sapa,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://www.fin24.com/Tech/Opinion/SA-risks-repeating-slow-to-adopt-TV-history-20141229,SA risks repeating 'slow to adopt' TV history,2014/12/29,Fin24,Unknown,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://www.dispatchlive.co.za/news/dalindyebo-mends-fences-with-zuma,Dalindyebo mends fences with Zuma,2014/12/29,Daily Dispatch,Lulamile Feni,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://citizen.co.za/298239/jz-adopts-mbeki-habit/,JZ adopts an Mbeki habit,2014/12/28,The Citizen,Unknown,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://www.iol.co.za/sunday-tribune/redress-is-integral-to-reconciliation-1.1799410,Redress is integral to reconciliation,2014/12/28,Sunday Tribune,Unknown,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://www.citypress.co.za/news/sabc-bans-pay-back-money-visuals,SABC bans Pay back the money visuals,2014/12/28,City Press,Andisiwe Makinana and Carien du Plessis,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://citizen.co.za/299436/zuma-hosts-christmas-party-seniors/,Zuma hosts Christmas party for seniors,2014/12/28,The Citizen,Sapa,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://www.iol.co.za/zuma-hosts-christmas-party-for-seniors-1.1799296,Zuma hosts Christmas party for seniors,2014/12/27,IOL,Sapa,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://www.iol.co.za/news/politics/zuma-hosts-christmas-party-for-seniors-1.1799296,Zuma hosts Christmas party for seniors,2014/12/27,IOL,Sapa,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://www.iol.co.za/what-the-cards-hold-for-sa-in-2015-1.1799237,What the cards hold for SA in 2015,2014/12/27,IOL,Arthi Sanpath,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://www.news24.com/SouthAfrica/News/Zuma-hosts-Christmas-party-for-seniors-20141227,Zuma hosts Christmas party for seniors,2014/12/27,News24,Sapa,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://www.sabc.co.za/news/a/5d5a7f8046b062c99197f91065778112/Zuma-misunderstood-on-fifth-wife:-Presidency-20142512,Zuma misunderstood on fifth wife: Presidency,2014/12/25,SABC News,Unknown,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://www.enca.com/south-africa/politic-celebrations-christmas,Politicians take time out to celebrate Christmas,2014/12/25,eNCA Online,Erin Bates,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://www.citypress.co.za/news/dalindyebo-says-sorry-zuma,Dalindyebo says sorry to Zuma,2014/12/25,City Press,,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://www.iol.co.za/abathembu-king-says-sorry-to-zuma-1.1799171,AbaThembu king says sorry to Zuma,2014/12/25,IOL,Sapa,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://www.iol.co.za/zuma-s-wife-comment-misunderstood-1.1799159,Zuma s wife comment misunderstood,2014/12/25,IOL,Sapa,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://www.iol.co.za/news/politics/abathembu-king-says-sorry-to-zuma-1.1799171,AbaThembu king says sorry to Zuma,2014/12/25,IOL,Sapa,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://www.citypress.co.za/news/zuma-5th-wife-statement-misunderstood-presidency,Zuma 5th wife statement misunderstood presidency,2014/12/25,City Press,,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://www.citypress.co.za/news/jacob-zuma-marry-5th-wife,Jacob Zuma to marry 5th wife?,2014/12/24,City Press,"et, despite criticism from some taxpayers. - AFP",Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://www.citypress.co.za/politics/effs-early-christmas-gift,EFF s early Christmas gift,2014/12/24,City Press,Andisiwe Makinana,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://www.news24.com/SouthAfrica/News/AbaThembu-king-apologises-to-Zuma-20141224,AbaThembu king apologises to Zuma,2014/12/24,News24,Sapa,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://citizen.co.za/298342/eff-welcomes-courts-lifting-sanctions/,EFF welcomes court's lifting of sanctions,2014/12/24,The Citizen,Sapa,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://www.news24.com/SouthAfrica/News/Presidency-Zuma-wife-statement-misunderstood-20141224,Presidency: Zuma wife statement misunderstood,2014/12/24,News24,Sapa,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://mg.co.za/article/2014-12-22-how-selfies-are-changing-the-way-we-see-ourselves-and-the-world,How selfies are changing the way we see ourselves and the world,2014/12/23,M&G,Sean O Toole,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://citizen.co.za/297452/nkandla-reports-found-no-fault-zuma/,Nkandla reports found no fault in Zuma,2014/12/23,The Citizen,Unknown,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://mg.co.za/article/2014-12-23-2014-in-review-ebola-boko-haram-elections-and-dodgy-data,"2014 in review: Ebola, Boko Haram, elections and dodgy data",2014/12/23,M&G,Africa Check (Author),Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://citizen.co.za/298194/zuma-brings-christmas-cheer-savannah-park/,Zuma brings Christmas cheer to Savannah Park,2014/12/23,The Citizen,Sapa,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://www.iol.co.za/business/news/the-real-cost-of-sa-s-energy-crisis-1.1798688,The real cost of SA s energy crisis,2014/12/23,IOL,Kevin Crowley,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://www.sabc.co.za/news/a/984a618046abaf428b8afb38250c0ce1/Zuma-brings-xmas-joy-to-elderly,Zuma brings xmas joy to elderly,2014/12/23,SABC News,Cyril Mnguni,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://citizen.co.za/298242/zuma-congratulates-new-tunisian-president/,Zuma congratulates new Tunisian president,2014/12/23,The Citizen,Sapa,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://www.enca.com/south-africa/zuma-brings-christmas-cheer-savannah-park,Zuma brings Christmas cheer to Savannah Park,2014/12/23,eNCA Online,Unknown,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://www.fin24.com/Tech/Multimedia/Top-tech-stories-in-2014-20141222,Top tech stories in 2014,2014/12/23,Fin24,Unknown,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://www.citypress.co.za/news/zuma-donates-r50-000-pocket-uniforms,Zuma donates R50 000 for uniforms,2014/12/23,City Press,Zinhle Mapumulo,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://www.sabc.co.za/news/a/984a618046abaf428b8afb38250c0ce1/Zuma-brings-xmas-joy-to-elderly-20142312,Zuma brings xmas joy to elderly,2014/12/23,SABC News,Cyril Mnguni,Jacob Zuma,Male,Black,Presidency,1.1,National Government,1
http://citizen.co.za/307238/saa-incurs-losses-drop-oil-price/,SAA incurs losses with drop in oil price,2015/01/15,The Citizen,Sapa,Jeff Radebe,Male,Black,Presidency,1.1,National Government,1
http://www.enca.com/south-africa/saa-incurs-losses-drop-oil-price,SAA incurs losses with drop in oil price,2015/01/15,eNCA Online,Unknown,Jeff Radebe,Male,Black,Presidency,1.1,National Government,1
http://citizen.co.za/309084/presidency-mum-ntuli-zuma-report/,Presidency mum on Ntuli-Zuma report,2015/01/21,The Citizen,Unknown,Mac Maharaj,Male,Indian,Presidency,1.1,National Government,1
http://citizen.co.za/307073/zuma-concludes-visit-angola/,Zuma concludes visit to Angola,2015/01/20,The Citizen,Unknown,Mac Maharaj,Male,Indian,Presidency,1.1,National Government,1
http://www.news24.com/SouthAfrica/News/Ntuli-Zuma-kicked-from-Zumas-spousal-office-claim-20150118,Ntuli-Zuma kicked from Zuma's spousal office - claim,2015/01/18,News24,Sapa,Mac Maharaj,Male,Indian,Presidency,1.1,National Government,1
http://citizen.co.za/307748/zuma-attended-parliament-since-heckling-presidency/,Zuma has attended Parliament since heckling: Presidency,2015/01/17,The Citizen,Unknown,Mac Maharaj,Male,Indian,Presidency,1.1,National Government,1
http://citizen.co.za/308436/zuma-refers-energy-bill-back/,Zuma refers energy bill back,2015/01/17,The Citizen,Unknown,Mac Maharaj,Male,Indian,Presidency,1.1,National Government,1
http://www.news24.com/SouthAfrica/News/KZN-MPL-Mtholephi-Mthimkhulu-dies-20150117,KZN MPL Mtholephi Mthimkhulu dies,2015/01/17,News24,Sapa,Mac Maharaj,Male,Indian,Presidency,1.1,National Government,1
http://www.news24.com/SouthAfrica/Politics/Zuma-has-been-in-Parly-since-EFF-heckling-presidency-20150116,Zuma has been in Parly since EFF heckling - presidency,2015/01/16,News24,Sapa,Mac Maharaj,Male,Indian,Presidency,1.1,National Government,1
http://www.iol.co.za/zuma-sends-energy-bill-back-to-assembly-1.1805873,Zuma sends energy bill back to Assembly,2015/01/16,IOL,Sapa,Mac Maharaj,Male,Indian,Presidency,1.1,National Government,1
http://www.iol.co.za/parly-work-part-of-zuma-s-schedule-1.1805394,Parly work part of Zuma s schedule,2015/01/15,IOL,Sapa,Mac Maharaj,Male,Indian,Presidency,1.1,National Government,1
http://www.dispatchlive.co.za/gen/parly-part-of-zumas-programme-presidency,Parly part of Zuma's programme: presidency,2015/01/15,Daily Dispatch,Sapa,Mac Maharaj,Male,Indian,Presidency,1.1,National Government,1
http://www.citypress.co.za/politics/da-wants-dates-zumas-appearances-parliament,DA wants dates for Zuma s appearances in Parliament,2015/01/15,City Press,Andisiwe Makinana,Mac Maharaj,Male,Indian,Presidency,1.1,National Government,1
http://citizen.co.za/307629/parly-part-zumas-programme-presidency/,Parly part of Zuma's programme presidency,2015/01/15,The Citizen,Sapa,Mac Maharaj,Male,Indian,Presidency,1.1,National Government,1
http://www.iol.co.za/news/politics/parly-work-part-of-zuma-s-schedule-1.1805394,Parly work part of Zuma s schedule,2015/01/15,IOL,Sapa,Mac Maharaj,Male,Indian,Presidency,1.1,National Government,1
http://www.iol.co.za/news/politics/zuma-not-dodging-parly-presidency-1.1805403,Zuma not dodging parly: Presidency,2015/01/15,IOL,Sapa,Mac Maharaj,Male,Indian,Presidency,1.1,National Government,1
http://citizen.co.za/306818/official-funerals-former-mp-mec/,Official funerals for former MP and MEC,2015/01/14,The Citizen,Sapa,Mac Maharaj,Male,Indian,Presidency,1.1,National Government,1
http://www.iol.co.za/news/politics/official-funerals-for-diale-mec-1.1804785,"Official funerals for Diale, MEC",2015/01/14,IOL,Sapa,Mac Maharaj,Male,Indian,Presidency,1.1,National Government,1
http://www.iol.co.za/news/politics/zuma-concludes-angola-trip-1.1804990,Zuma concludes Angola trip,2015/01/14,IOL,Sapa,Mac Maharaj,Male,Indian,Presidency,1.1,National Government,1
http://www.iol.co.za/zuma-concludes-angola-trip-1.1804990,Zuma concludes Angola trip,2015/01/14,IOL,Sapa,Mac Maharaj,Male,Indian,Presidency,1.1,National Government,1
http://www.citypress.co.za/news/official-funerals-nelson-diale-mec,"Official funerals for Nelson Diale, MEC",2015/01/14,City Press,,Mac Maharaj,Male,Indian,Presidency,1.1,National Government,1
http://www.enca.com/south-africa/zuma-arrives-guinea,Zuma arrives in Guinea,2015/01/13,eNCA Online,Unknown,Mac Maharaj,Male,Indian,Presidency,1.1,National Government,1
http://www.news24.com/SouthAfrica/News/Zuma-arrives-in-Guinea-20150113,Zuma arrives in Guinea,2015/01/13,News24,Sapa,Mac Maharaj,Male,Indian,Presidency,1.1,National Government,1
http://www.iol.co.za/zuma-to-visit-guinea-angola-mozambique-1.1803858,"Zuma to visit Guinea, Angola, Mozambique",2015/01/12,IOL,Sapa,Mac Maharaj,Male,Indian,Presidency,1.1,National Government,1
http://www.iol.co.za/news/africa/zuma-to-visit-guinea-angola-mozambique-1.1803858,"Zuma to visit Guinea, Angola, Mozambique",2015/01/12,IOL,Sapa,Mac Maharaj,Male,Indian,Presidency,1.1,National Government,1
http://www.citypress.co.za/news/kabila-blames-zuma-coup-plot-arrest,Kabila blames Zuma for coup plot arrest,2015/01/08,City Press,Carien Du Plessis,Mac Maharaj,Male,Indian,Presidency,1.1,National Government,1
http://www.dailymaverick.co.za/article/2015-01-05-the-jacob-g-zuma-foundation-doing-good-until-jesus-comes-back,The Jacob G Zuma Foundation: Doing good until Jesus comes back,2015/01/05,Daily Maverick,Rebecca Davis,Mac Maharaj,Male,Indian,Presidency,1.1,National Government,1
http://www.sabc.co.za/news/a/5d5a7f8046b062c99197f91065778112/Zuma-misunderstood-on-fifth-wife:-Presidency-20142512,Zuma misunderstood on fifth wife: Presidency,2014/12/25,SABC News,Unknown,Mac Maharaj,Male,Indian,Presidency,1.1,National Government,1
http://www.citypress.co.za/news/dalindyebo-says-sorry-zuma,Dalindyebo says sorry to Zuma,2014/12/25,City Press,,Mac Maharaj,Male,Indian,Presidency,1.1,National Government,1
http://www.iol.co.za/abathembu-king-says-sorry-to-zuma-1.1799171,AbaThembu king says sorry to Zuma,2014/12/25,IOL,Sapa,Mac Maharaj,Male,Indian,Presidency,1.1,National Government,1
http://www.iol.co.za/zuma-s-wife-comment-misunderstood-1.1799159,Zuma s wife comment misunderstood,2014/12/25,IOL,Sapa,Mac Maharaj,Male,Indian,Presidency,1.1,National Government,1
http://www.iol.co.za/news/politics/abathembu-king-says-sorry-to-zuma-1.1799171,AbaThembu king says sorry to Zuma,2014/12/25,IOL,Sapa,Mac Maharaj,Male,Indian,Presidency,1.1,National Government,1
http://www.citypress.co.za/news/zuma-5th-wife-statement-misunderstood-presidency,Zuma 5th wife statement misunderstood presidency,2014/12/25,City Press,,Mac Maharaj,Male,Indian,Presidency,1.1,National Government,1
http://www.news24.com/SouthAfrica/News/AbaThembu-king-apologises-to-Zuma-20141224,AbaThembu king apologises to Zuma,2014/12/24,News24,Sapa,Mac Maharaj,Male,Indian,Presidency,1.1,National Government,1
http://www.news24.com/SouthAfrica/News/Presidency-Zuma-wife-statement-misunderstood-20141224,Presidency: Zuma wife statement misunderstood,2014/12/24,News24,Sapa,Mac Maharaj,Male,Indian,Presidency,1.1,National Government,1
